"ID_evenement","Systeme","Categorie","Date","app.mthd","app.mthd.ts","app.mthd.bc","app.mthd.os","app.mthd.cs","incorp.shallow","incorp.deep","man.source.pig","ct","dt","f","s","e","ei","j","er","f0","r1","r2","r3","f4","r5","jinst"
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,64,1,0.00735314845389875,11.9014781931324,22.7924381816441,0.029318119838635,0.029318119838635,0.418424845455355,0.759956486399866,0.0449116748574334,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0290357414713873
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,65,1,0.00658339110832767,11.6865860659127,22.8211823678041,0.0287441861599973,0.0287441861599973,0.418952532820607,0.759956486399866,0.0428975149116458,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0284696062052399
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,66,1,0.00589995263869172,11.4755337770072,22.8493756939068,0.0281933261027305,0.0281933261027305,0.419470107466347,0.759956486399866,0.0419245659716253,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0279255052793508
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,67,1,0.00527349696581518,11.2682566150048,22.8770518618498,0.027676167942932,0.027676167942932,0.419978188093879,0.759956486399866,0.0445695310909004,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0274132521827667
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,68,1,0.0046536362680064,11.0646883294987,22.9042682002284,0.027216338378647,0.027216338378647,0.420477827144742,0.759956486399866,0.0573637071699068,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0269541728342062
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,69,1,0.00408010123198294,10.8647636382734,22.9309920012904,0.0267238010619408,0.0267238010619408,0.420968424168203,0.759956486399866,0.0638460181744929,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.026465517417965
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,70,1,0.00353768382736091,10.6684191829463,22.9572445866225,0.0262525853321343,0.0262525853321343,0.421450370587136,0.759956486399866,0.0749684838395523,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0259966654563266
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,71,1,0.00302553158591979,10.4755922326037,22.9830332952378,0.0257887086152664,0.0257887086152664,0.421923801131549,0.759956486399866,0.0887043309460669,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0255347438475351
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,72,1,0.00255585363106551,10.2862215979259,23.0083518460943,0.0253185508565466,0.0253185508565466,0.422388600493727,0.759956486399866,0.101019447813944,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0250678088257639
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,73,1,0.00212713864012158,10.100247532296,23.0332071929862,0.0248553468919113,0.0248553468919113,0.422844896331807,0.759956486399866,0.115927465798743,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0246076557833775
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,74,1,0.00175743515983485,9.91761197114578,23.0575859830846,0.0243787900983712,0.0243787900983712,0.423292443513816,0.759956486399866,0.12324117546508,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.024137146684334
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,75,1,0.00144923201278028,9.73825856207968,23.0814896163747,0.0239036332900753,0.0239036332900753,0.42373126774076,0.759956486399866,0.125140591773566,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0236693286911003
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,76,1,0.00119277604162364,9.56213170133413,23.1049318722722,0.0234422558975886,0.0234422558975886,0.424161621975919,0.759956486399866,0.127069282245491,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0232147309645977
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,77,1,0.000988226199503924,9.38917649097923,23.1279167887833,0.0229849165110103,0.0229849165110103,0.42458358034923,0.759956486399866,0.120445969932018,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0227650382518475
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,78,1,0.000830191196746876,9.21933883649141,23.1504540139428,0.022537225159553,0.022537225159553,0.424997319979858,0.759956486399866,0.106574497542748,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0223248515358886
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,79,1,0.000714655937061785,9.05256530581163,23.1725520093262,0.0220979953833726,0.0220979953833726,0.425402996205871,0.759956486399866,0.08217372274024,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0218928546461827
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,80,1,0.000616347034117533,8.88880241177645,23.1942413952844,0.0216893859581901,0.0216893859581901,0.425801171157372,0.759956486399866,0.0803099589161041,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0214886433299534
96,"CTR","Digestat liquide","2025-04-02","bsth",0,0,0,0,0,0,0,81,1,0.000533791423842487,8.72799678177454,23.2155297262226,0.0212883309381802,0.0212883309381802,0.426191983518552,0.759956486399866,0.0761239122934758,0.0676810890783262,0.00241192722391505,1,0.0158489319246111,0.0210919273397365
