ID_evenement,Systeme,Categorie,Date,ct,TAN.app,app.rate,app.mthd,man.dm,man.ph,man.source,air.temp,wind.2m,rain.rate,rain.cum,incorp,t.incorp
96,CTR,Digestat liquide,2025-04-02,1,54.472,30,bsth,7.4,8.1,cattle,14.3,8,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,2,54.472,30,bsth,7.4,8.1,cattle,15.4,8,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,3,54.472,30,bsth,7.4,8.1,cattle,16.2,8,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,4,54.472,30,bsth,7.4,8.1,cattle,16.3,7,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,5,54.472,30,bsth,7.4,8.1,cattle,16.4,8,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,6,54.472,30,bsth,7.4,8.1,cattle,16.1,9,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,7,54.472,30,bsth,7.4,8.1,cattle,14.7,6,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,8,54.472,30,bsth,7.4,8.1,cattle,11.6,4,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,9,54.472,30,bsth,7.4,8.1,cattle,12.2,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,10,54.472,30,bsth,7.4,8.1,cattle,11.3,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,11,54.472,30,bsth,7.4,8.1,cattle,10.8,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,12,54.472,30,bsth,7.4,8.1,cattle,9.2,3,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,13,54.472,30,bsth,7.4,8.1,cattle,9.0,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,14,54.472,30,bsth,7.4,8.1,cattle,8.3,3,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,15,54.472,30,bsth,7.4,8.1,cattle,7.6,3,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,16,54.472,30,bsth,7.4,8.1,cattle,8.8,3,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,17,54.472,30,bsth,7.4,8.1,cattle,7.6,3,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,18,54.472,30,bsth,7.4,8.1,cattle,7.5,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,19,54.472,30,bsth,7.4,8.1,cattle,7.8,3,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,20,54.472,30,bsth,7.4,8.1,cattle,10.7,4,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,21,54.472,30,bsth,7.4,8.1,cattle,14.2,5,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,22,54.472,30,bsth,7.4,8.1,cattle,15.6,7,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,23,54.472,30,bsth,7.4,8.1,cattle,16.9,8,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,24,54.472,30,bsth,7.4,8.1,cattle,17.9,9,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,25,54.472,30,bsth,7.4,8.1,cattle,18.9,11,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,26,54.472,30,bsth,7.4,8.1,cattle,19.4,10,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,27,54.472,30,bsth,7.4,8.1,cattle,19.8,8,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,28,54.472,30,bsth,7.4,8.1,cattle,20.9,8,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,29,54.472,30,bsth,7.4,8.1,cattle,20.7,6,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,30,54.472,30,bsth,7.4,8.1,cattle,19.8,6,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,31,54.472,30,bsth,7.4,8.1,cattle,18.1,5,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,32,54.472,30,bsth,7.4,8.1,cattle,16.1,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,33,54.472,30,bsth,7.4,8.1,cattle,14.6,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,34,54.472,30,bsth,7.4,8.1,cattle,14.5,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,35,54.472,30,bsth,7.4,8.1,cattle,13.2,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,36,54.472,30,bsth,7.4,8.1,cattle,12.3,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,37,54.472,30,bsth,7.4,8.1,cattle,11.5,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,38,54.472,30,bsth,7.4,8.1,cattle,11.4,3,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,39,54.472,30,bsth,7.4,8.1,cattle,10.8,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,40,54.472,30,bsth,7.4,8.1,cattle,10.1,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,41,54.472,30,bsth,7.4,8.1,cattle,11.1,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,42,54.472,30,bsth,7.4,8.1,cattle,11.0,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,43,54.472,30,bsth,7.4,8.1,cattle,11.7,3,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,44,54.472,30,bsth,7.4,8.1,cattle,11.9,4,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,45,54.472,30,bsth,7.4,8.1,cattle,14.9,4,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,46,54.472,30,bsth,7.4,8.1,cattle,17.2,4,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,47,54.472,30,bsth,7.4,8.1,cattle,19.1,6,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,48,54.472,30,bsth,7.4,8.1,cattle,20.6,6,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,49,54.472,30,bsth,7.4,8.1,cattle,22.0,8,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,50,54.472,30,bsth,7.4,8.1,cattle,22.6,8,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,51,54.472,30,bsth,7.4,8.1,cattle,21.9,8,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,52,54.472,30,bsth,7.4,8.1,cattle,22.2,7,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,53,54.472,30,bsth,7.4,8.1,cattle,21.1,8,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,54,54.472,30,bsth,7.4,8.1,cattle,20.4,6,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,55,54.472,30,bsth,7.4,8.1,cattle,17.2,4,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,56,54.472,30,bsth,7.4,8.1,cattle,15.2,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,57,54.472,30,bsth,7.4,8.1,cattle,14.9,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,58,54.472,30,bsth,7.4,8.1,cattle,15.7,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,59,54.472,30,bsth,7.4,8.1,cattle,12.5,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,60,54.472,30,bsth,7.4,8.1,cattle,12.1,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,61,54.472,30,bsth,7.4,8.1,cattle,11.9,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,62,54.472,30,bsth,7.4,8.1,cattle,11.1,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,63,54.472,30,bsth,7.4,8.1,cattle,10.2,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,64,54.472,30,bsth,7.4,8.1,cattle,9.9,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,65,54.472,30,bsth,7.4,8.1,cattle,9.3,3,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,66,54.472,30,bsth,7.4,8.1,cattle,9.0,3,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,67,54.472,30,bsth,7.4,8.1,cattle,9.8,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,68,54.472,30,bsth,7.4,8.1,cattle,13.1,2,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,69,54.472,30,bsth,7.4,8.1,cattle,14.5,4,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,70,54.472,30,bsth,7.4,8.1,cattle,16.6,6,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,71,54.472,30,bsth,7.4,8.1,cattle,18.8,5,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,72,54.472,30,bsth,7.4,8.1,cattle,20.5,7,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,73,54.472,30,bsth,7.4,8.1,cattle,22.3,6,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,74,54.472,30,bsth,7.4,8.1,cattle,23.1,6,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,75,54.472,30,bsth,7.4,8.1,cattle,23.3,7,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,76,54.472,30,bsth,7.4,8.1,cattle,23.5,7,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,77,54.472,30,bsth,7.4,8.1,cattle,22.8,5,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,78,54.472,30,bsth,7.4,8.1,cattle,21.2,4,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,79,54.472,30,bsth,7.4,8.1,cattle,17.8,4,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,80,54.472,30,bsth,7.4,8.1,cattle,17.5,5,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,81,54.472,30,bsth,7.4,8.1,cattle,16.8,7,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,82,54.472,30,bsth,7.4,8.1,cattle,16.0,7,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,83,54.472,30,bsth,7.4,8.1,cattle,14.8,7,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,84,54.472,30,bsth,7.4,8.1,cattle,12.3,6,0.0,0.0,none,
96,CTR,Digestat liquide,2025-04-02,85,54.472,30,bsth,7.4,8.1,cattle,11.7,5,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,1,62.693,30,bc,9.5,8.1,cattle,25.4,5,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,2,62.693,30,bc,9.5,8.1,cattle,25.6,6,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,3,62.693,30,bc,9.5,8.1,cattle,26.2,6,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,4,62.693,30,bc,9.5,8.1,cattle,26.7,5,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,5,62.693,30,bc,9.5,8.1,cattle,26.8,4,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,6,62.693,30,bc,9.5,8.1,cattle,26.6,5,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,7,62.693,30,bc,9.5,8.1,cattle,25.8,4,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,8,62.693,30,bc,9.5,8.1,cattle,22.9,2,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,9,62.693,30,bc,9.5,8.1,cattle,20.3,4,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,10,62.693,30,bc,9.5,8.1,cattle,18.8,4,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,11,62.693,30,bc,9.5,8.1,cattle,18.0,2,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,12,62.693,30,bc,9.5,8.1,cattle,16.5,3,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,13,62.693,30,bc,9.5,8.1,cattle,15.1,1,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,14,62.693,30,bc,9.5,8.1,cattle,14.5,2,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,15,62.693,30,bc,9.5,8.1,cattle,12.9,2,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,16,62.693,30,bc,9.5,8.1,cattle,12.3,1,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,17,62.693,30,bc,9.5,8.1,cattle,12.0,1,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,18,62.693,30,bc,9.5,8.1,cattle,11.9,1,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,19,62.693,30,bc,9.5,8.1,cattle,14.1,2,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,20,62.693,30,bc,9.5,8.1,cattle,15.4,2,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,21,62.693,30,bc,9.5,8.1,cattle,17.1,2,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,22,62.693,30,bc,9.5,8.1,cattle,19.8,3,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,23,62.693,30,bc,9.5,8.1,cattle,23.1,4,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,24,62.693,30,bc,9.5,8.1,cattle,24.8,5,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,25,62.693,30,bc,9.5,8.1,cattle,26.4,5,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,26,62.693,30,bc,9.5,8.1,cattle,26.1,7,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,27,62.693,30,bc,9.5,8.1,cattle,26.2,6,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,28,62.693,30,bc,9.5,8.1,cattle,26.0,6,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,29,62.693,30,bc,9.5,8.1,cattle,24.3,6,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,30,62.693,30,bc,9.5,8.1,cattle,24.1,5,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,31,62.693,30,bc,9.5,8.1,cattle,24.1,6,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,32,62.693,30,bc,9.5,8.1,cattle,21.8,5,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,33,62.693,30,bc,9.5,8.1,cattle,20.4,5,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,34,62.693,30,bc,9.5,8.1,cattle,18.6,3,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,35,62.693,30,bc,9.5,8.1,cattle,18.4,3,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,36,62.693,30,bc,9.5,8.1,cattle,16.8,4,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,37,62.693,30,bc,9.5,8.1,cattle,16.4,4,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,38,62.693,30,bc,9.5,8.1,cattle,14.5,7,0.0,0.0,none,
97,CTR,Digestat liquide,2025-07-04,39,62.693,30,bc,9.5,8.1,cattle,13.3,6,1.5,1.5,none,
97,CTR,Digestat liquide,2025-07-04,40,62.693,30,bc,9.5,8.1,cattle,13.1,6,3.0,4.5,none,
97,CTR,Digestat liquide,2025-07-04,41,62.693,30,bc,9.5,8.1,cattle,13.0,7,3.5,8.0,none,
97,CTR,Digestat liquide,2025-07-04,42,62.693,30,bc,9.5,8.1,cattle,13.2,7,2.0,10.0,none,
97,CTR,Digestat liquide,2025-07-04,43,62.693,30,bc,9.5,8.1,cattle,13.5,7,0.0,10.0,none,
97,CTR,Digestat liquide,2025-07-04,44,62.693,30,bc,9.5,8.1,cattle,13.7,7,2.5,12.5,none,
97,CTR,Digestat liquide,2025-07-04,45,62.693,30,bc,9.5,8.1,cattle,14.5,8,0.5,13.0,none,
97,CTR,Digestat liquide,2025-07-04,46,62.693,30,bc,9.5,8.1,cattle,14.8,9,0.0,13.0,none,
97,CTR,Digestat liquide,2025-07-04,47,62.693,30,bc,9.5,8.1,cattle,15.7,9,0.0,13.0,none,
97,CTR,Digestat liquide,2025-07-04,48,62.693,30,bc,9.5,8.1,cattle,16.4,8,0.0,13.0,none,
97,CTR,Digestat liquide,2025-07-04,49,62.693,30,bc,9.5,8.1,cattle,17.2,8,0.0,13.0,none,
97,CTR,Digestat liquide,2025-07-04,50,62.693,30,bc,9.5,8.1,cattle,16.3,7,3.5,16.5,none,
97,CTR,Digestat liquide,2025-07-04,51,62.693,30,bc,9.5,8.1,cattle,17.3,5,1.5,18.0,none,
97,CTR,Digestat liquide,2025-07-04,52,62.693,30,bc,9.5,8.1,cattle,18.3,6,0.5,18.5,none,
97,CTR,Digestat liquide,2025-07-04,53,62.693,30,bc,9.5,8.1,cattle,19.7,6,0.0,18.5,none,
97,CTR,Digestat liquide,2025-07-04,54,62.693,30,bc,9.5,8.1,cattle,20.0,5,0.5,19.0,none,
97,CTR,Digestat liquide,2025-07-04,55,62.693,30,bc,9.5,8.1,cattle,19.6,5,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,56,62.693,30,bc,9.5,8.1,cattle,17.9,5,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,57,62.693,30,bc,9.5,8.1,cattle,17.0,4,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,58,62.693,30,bc,9.5,8.1,cattle,16.4,4,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,59,62.693,30,bc,9.5,8.1,cattle,16.0,4,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,60,62.693,30,bc,9.5,8.1,cattle,14.8,4,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,61,62.693,30,bc,9.5,8.1,cattle,14.9,6,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,62,62.693,30,bc,9.5,8.1,cattle,14.8,8,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,63,62.693,30,bc,9.5,8.1,cattle,14.4,6,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,64,62.693,30,bc,9.5,8.1,cattle,14.2,6,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,65,62.693,30,bc,9.5,8.1,cattle,14.2,6,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,66,62.693,30,bc,9.5,8.1,cattle,14.2,6,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,67,62.693,30,bc,9.5,8.1,cattle,14.5,6,0.0,19.0,none,
97,CTR,Digestat liquide,2025-07-04,68,62.693,30,bc,9.5,8.1,cattle,14.0,6,1.5,20.5,none,
97,CTR,Digestat liquide,2025-07-04,69,62.693,30,bc,9.5,8.1,cattle,13.6,4,8.0,28.5,none,
97,CTR,Digestat liquide,2025-07-04,70,62.693,30,bc,9.5,8.1,cattle,14.3,4,3.0,31.5,none,
97,CTR,Digestat liquide,2025-07-04,71,62.693,30,bc,9.5,8.1,cattle,14.8,4,0.5,32.0,none,
97,CTR,Digestat liquide,2025-07-04,72,62.693,30,bc,9.5,8.1,cattle,16.1,4,0.0,32.0,none,
97,CTR,Digestat liquide,2025-07-04,73,62.693,30,bc,9.5,8.1,cattle,16.8,8,1.5,33.5,none,
97,CTR,Digestat liquide,2025-07-04,74,62.693,30,bc,9.5,8.1,cattle,18.1,6,0.0,33.5,none,
97,CTR,Digestat liquide,2025-07-04,75,62.693,30,bc,9.5,8.1,cattle,16.9,6,1.0,34.5,none,
97,CTR,Digestat liquide,2025-07-04,76,62.693,30,bc,9.5,8.1,cattle,15.1,9,3.0,37.5,none,
97,CTR,Digestat liquide,2025-07-04,77,62.693,30,bc,9.5,8.1,cattle,17.5,6,0.0,37.5,none,
97,CTR,Digestat liquide,2025-07-04,78,62.693,30,bc,9.5,8.1,cattle,16.9,4,0.5,38.0,none,
97,CTR,Digestat liquide,2025-07-04,79,62.693,30,bc,9.5,8.1,cattle,17.0,4,0.0,38.0,none,
97,CTR,Digestat liquide,2025-07-04,80,62.693,30,bc,9.5,8.1,cattle,16.6,4,0.0,38.0,none,
97,CTR,Digestat liquide,2025-07-04,81,62.693,30,bc,9.5,8.1,cattle,15.2,5,0.0,38.0,none,
97,CTR,Digestat liquide,2025-07-04,82,62.693,30,bc,9.5,8.1,cattle,14.1,2,0.0,38.0,none,
97,CTR,Digestat liquide,2025-07-04,83,62.693,30,bc,9.5,8.1,cattle,13.2,2,0.0,38.0,none,
97,CTR,Digestat liquide,2025-07-04,84,62.693,30,bc,9.5,8.1,cattle,12.3,3,0.0,38.0,none,
97,CTR,Digestat liquide,2025-07-04,85,62.693,30,bc,9.5,8.1,cattle,12.3,2,0.0,38.0,none,
130,MF,Lisier,2018-09-30,1,42.347,40,bc,2.4,8.0,cattle,16.6,5,0.0,0.0,none,
130,MF,Lisier,2018-09-30,2,42.347,40,bc,2.4,8.0,cattle,17.8,7,0.0,0.0,none,
130,MF,Lisier,2018-09-30,3,42.347,40,bc,2.4,8.0,cattle,16.8,6,0.0,0.0,none,
130,MF,Lisier,2018-09-30,4,42.347,40,bc,2.4,8.0,cattle,17.3,8,0.0,0.0,none,
130,MF,Lisier,2018-09-30,5,42.347,40,bc,2.4,8.0,cattle,16.7,6,0.0,0.0,none,
130,MF,Lisier,2018-09-30,6,42.347,40,bc,2.4,8.0,cattle,15.4,8,0.0,0.0,none,
130,MF,Lisier,2018-09-30,7,42.347,40,bc,2.4,8.0,cattle,13.5,10,0.0,0.0,none,
130,MF,Lisier,2018-09-30,8,42.347,40,bc,2.4,8.0,cattle,12.6,6,0.0,0.0,none,
130,MF,Lisier,2018-09-30,9,42.347,40,bc,2.4,8.0,cattle,11.8,3,0.0,0.0,none,
130,MF,Lisier,2018-09-30,10,42.347,40,bc,2.4,8.0,cattle,11.6,2,0.0,0.0,none,
130,MF,Lisier,2018-09-30,11,42.347,40,bc,2.4,8.0,cattle,11.7,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,12,42.347,40,bc,2.4,8.0,cattle,10.9,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,13,42.347,40,bc,2.4,8.0,cattle,10.7,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,14,42.347,40,bc,2.4,8.0,cattle,10.9,3,0.0,0.0,none,
130,MF,Lisier,2018-09-30,15,42.347,40,bc,2.4,8.0,cattle,11.7,5,0.0,0.0,none,
130,MF,Lisier,2018-09-30,16,42.347,40,bc,2.4,8.0,cattle,11.1,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,17,42.347,40,bc,2.4,8.0,cattle,10.0,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,18,42.347,40,bc,2.4,8.0,cattle,9.4,6,0.0,0.0,none,
130,MF,Lisier,2018-09-30,19,42.347,40,bc,2.4,8.0,cattle,7.9,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,20,42.347,40,bc,2.4,8.0,cattle,8.9,3,0.0,0.0,none,
130,MF,Lisier,2018-09-30,21,42.347,40,bc,2.4,8.0,cattle,11.0,6,0.0,0.0,none,
130,MF,Lisier,2018-09-30,22,42.347,40,bc,2.4,8.0,cattle,12.0,9,0.0,0.0,none,
130,MF,Lisier,2018-09-30,23,42.347,40,bc,2.4,8.0,cattle,12.5,10,0.0,0.0,none,
130,MF,Lisier,2018-09-30,24,42.347,40,bc,2.4,8.0,cattle,13.4,9,0.0,0.0,none,
130,MF,Lisier,2018-09-30,25,42.347,40,bc,2.4,8.0,cattle,13.4,9,0.0,0.0,none,
130,MF,Lisier,2018-09-30,26,42.347,40,bc,2.4,8.0,cattle,14.6,9,0.0,0.0,none,
130,MF,Lisier,2018-09-30,27,42.347,40,bc,2.4,8.0,cattle,14.2,10,0.0,0.0,none,
130,MF,Lisier,2018-09-30,28,42.347,40,bc,2.4,8.0,cattle,14.7,9,0.0,0.0,none,
130,MF,Lisier,2018-09-30,29,42.347,40,bc,2.4,8.0,cattle,14.1,10,0.0,0.0,none,
130,MF,Lisier,2018-09-30,30,42.347,40,bc,2.4,8.0,cattle,12.7,8,0.0,0.0,none,
130,MF,Lisier,2018-09-30,31,42.347,40,bc,2.4,8.0,cattle,10.8,6,0.0,0.0,none,
130,MF,Lisier,2018-09-30,32,42.347,40,bc,2.4,8.0,cattle,9.8,5,0.0,0.0,none,
130,MF,Lisier,2018-09-30,33,42.347,40,bc,2.4,8.0,cattle,9.8,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,34,42.347,40,bc,2.4,8.0,cattle,8.5,2,0.0,0.0,none,
130,MF,Lisier,2018-09-30,35,42.347,40,bc,2.4,8.0,cattle,8.4,2,0.0,0.0,none,
130,MF,Lisier,2018-09-30,36,42.347,40,bc,2.4,8.0,cattle,8.4,2,0.0,0.0,none,
130,MF,Lisier,2018-09-30,37,42.347,40,bc,2.4,8.0,cattle,9.0,2,0.0,0.0,none,
130,MF,Lisier,2018-09-30,38,42.347,40,bc,2.4,8.0,cattle,9.0,2,0.0,0.0,none,
130,MF,Lisier,2018-09-30,39,42.347,40,bc,2.4,8.0,cattle,9.2,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,40,42.347,40,bc,2.4,8.0,cattle,9.5,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,41,42.347,40,bc,2.4,8.0,cattle,9.9,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,42,42.347,40,bc,2.4,8.0,cattle,10.0,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,43,42.347,40,bc,2.4,8.0,cattle,10.1,6,0.0,0.0,none,
130,MF,Lisier,2018-09-30,44,42.347,40,bc,2.4,8.0,cattle,10.5,6,0.0,0.0,none,
130,MF,Lisier,2018-09-30,45,42.347,40,bc,2.4,8.0,cattle,11.1,7,0.0,0.0,none,
130,MF,Lisier,2018-09-30,46,42.347,40,bc,2.4,8.0,cattle,10.9,8,0.0,0.0,none,
130,MF,Lisier,2018-09-30,47,42.347,40,bc,2.4,8.0,cattle,12.0,8,0.0,0.0,none,
130,MF,Lisier,2018-09-30,48,42.347,40,bc,2.4,8.0,cattle,13.3,8,0.0,0.0,none,
130,MF,Lisier,2018-09-30,49,42.347,40,bc,2.4,8.0,cattle,13.7,8,0.0,0.0,none,
130,MF,Lisier,2018-09-30,50,42.347,40,bc,2.4,8.0,cattle,14.5,8,0.0,0.0,none,
130,MF,Lisier,2018-09-30,51,42.347,40,bc,2.4,8.0,cattle,14.7,8,0.0,0.0,none,
130,MF,Lisier,2018-09-30,52,42.347,40,bc,2.4,8.0,cattle,14.6,9,0.0,0.0,none,
130,MF,Lisier,2018-09-30,53,42.347,40,bc,2.4,8.0,cattle,13.7,8,0.0,0.0,none,
130,MF,Lisier,2018-09-30,54,42.347,40,bc,2.4,8.0,cattle,13.5,8,0.0,0.0,none,
130,MF,Lisier,2018-09-30,55,42.347,40,bc,2.4,8.0,cattle,13.9,6,0.0,0.0,none,
130,MF,Lisier,2018-09-30,56,42.347,40,bc,2.4,8.0,cattle,14.2,5,0.0,0.0,none,
130,MF,Lisier,2018-09-30,57,42.347,40,bc,2.4,8.0,cattle,14.5,5,0.0,0.0,none,
130,MF,Lisier,2018-09-30,58,42.347,40,bc,2.4,8.0,cattle,14.7,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,59,42.347,40,bc,2.4,8.0,cattle,14.7,4,0.0,0.0,none,
130,MF,Lisier,2018-09-30,60,42.347,40,bc,2.4,8.0,cattle,14.9,5,0.0,0.0,none,
